0.066861888 [-4.6707398e-07, 5.3705539e-06, -8.020704e-07, -0.72175426, -0.079752094, -0.67949678, 0.10485473] 
0.068309888 [-4.6707398e-07, 5.3705539e-06, -8.020704e-07, -0.72175426, -0.079752094, -0.67949678, 0.10485473] 
0.069762888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.071212888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.072700888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.074151888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.075598888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.077052888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.078505888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.079971888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.081425888 [-7.0537665e-07, 8.4533082e-06, -1.1618303e-06, -0.72175423, -0.079754924, -0.67949678, 0.10485281] 
0.082874888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.084322888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.085773888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.087230888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.088724888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.090181888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.091643888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.093090888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.094556888 [-1.3472385e-06, 1.7795386e-05, -1.8131456e-06, -0.72175645, -0.079756272, -0.67949463, 0.10485043] 
0.096023888 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.097484888 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.098941888 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10039989 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10185289 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10331289 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10481289 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10628289 [-1.8473259e-06, 2.3679394e-05, -2.0568057e-06, -0.72176105, -0.079754394, -0.6794895, 0.10485347] 
0.10774489 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.10922189 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11068289 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11213889 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11358989 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11504089 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11650189 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11798589 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.11944089 [9.5002082e-08, 5.0847953e-05, -2.1672349e-06, -0.72178311, -0.079736392, -0.67946435, 0.10487823] 
0.12090989 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12236789 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12382689 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12528789 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12674989 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12820989 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.12968089 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.13113789 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.13261989 [1.6071558e-06, 6.9260216e-05, -2.4348071e-06, -0.72180099, -0.079721424, -0.67944138, 0.10491538] 
0.13410189 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.13556989 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.13703189 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.13848789 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.13995089 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.14142589 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.14286689 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.14432789 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.14578589 [8.1482299e-06, 0.00015677308, 1.1458711e-06, -0.72183907, -0.079681091, -0.67938213, 0.10506759] 
0.14723689 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.14873889 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15019889 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15165889 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15312689 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15459589 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15605689 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15752589 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.15899289 [1.5998878e-05, 0.00021409068, 2.6912912e-06, -0.72192575, -0.079628084, -0.67928078, 0.10516744] 
0.16046489 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16195389 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16340989 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16486989 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16632689 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16778589 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.16925489 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.17072489 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.17218789 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.17365689 [1.7097107e-05, 0.00038898308, 7.4445257e-06, -0.72194026, -0.079526144, -0.67927134, 0.10520596] 
0.17510689 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.17655189 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.17805789 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.17951889 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.18097789 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.18243889 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.18390989 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.18537189 [-0.0015447196, 0.0044912992, -0.0014257931, -0.71958428, -0.084406538, -0.67937069, 0.11631623] 
0.18684389 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.18831189 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.18977289 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19122889 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19272789 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19418789 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19563889 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19710289 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.19855289 [-0.005267073, 0.01812901, -0.010704921, -0.69642169, -0.11340172, -0.68856494, 0.16737742] 
0.20001989 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20148689 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20294189 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20440989 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20585989 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20733089 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.20880989 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.21026289 [-0.0088035847, 0.038389172, -0.021638301, -0.65437292, -0.15411418, -0.71214901, 0.20220953] 
0.21172189 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.21319189 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.21465289 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.21610589 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.21757189 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.21902989 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.22048789 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.22198789 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.22344189 [-0.0077578226, 0.065151853, -0.033970156, -0.59642143, -0.2100884, -0.74182265, 0.22325658] 
0.22489589 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.22633589 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.22779889 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.22925789 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23070789 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23216589 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23363989 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23508689 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23654489 [0.00090328044, 0.094580618, -0.039414105, -0.53025868, -0.28076165, -0.76753792, 0.2255752] 
0.23802689 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.23947289 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24094089 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24240089 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24387789 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24534589 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24679989 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24826589 [0.010011256, 0.124528, -0.036356222, -0.4664406, -0.35324359, -0.7817666, 0.21562264] 
0.24971589 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25116489 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25265489 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25412089 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25558289 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25704389 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25849489 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.25993889 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.26141089 [0.018318533, 0.14956054, -0.025465027, 0.42872417, 0.41156856, 0.77511989, -0.21446691] 
0.26286489 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.26430989 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.26576589 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.26721789 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.26871989 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.27017289 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.27163389 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.27309489 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.27455889 [0.033876317, 0.17634171, -0.005369728, 0.41306169, 0.4451823, 0.76560725, -0.21222226] 
0.27603689 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.27748589 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.27893789 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28039989 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28185989 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28332889 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28481789 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28626789 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28773389 [0.051679016, 0.20574637, 0.017917859, 0.43004881, 0.42460852, 0.76675124, -0.21646744] 
0.28919889 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29066589 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29211889 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29357289 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29503289 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29649489 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29798789 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.29944089 [0.07029485, 0.22852642, 0.037034656, 0.45224989, 0.40279712, 0.76424842, -0.22169544] 
0.30090789 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30235389 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30380989 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30529289 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30674689 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30820889 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.30965089 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.31110189 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.31255589 [0.095333378, 0.25134491, 0.063416031, 0.47414814, 0.37138313, 0.76855856, -0.21581441] 
0.31405789 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.31550289 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.31695889 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.31840489 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.31986789 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.32132489 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.32276989 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.32422689 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.32569689 [0.12238826, 0.27265547, 0.097925469, 0.50340025, 0.31997778, 0.77805396, -0.19706456] 
0.32717089 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.32867289 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33013689 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33158689 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33302789 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33448589 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33593289 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33738489 [0.15093295, 0.2956438, 0.1444658, 0.55009337, 0.25870203, 0.77381018, -0.17801224] 
0.33884489 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34028989 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34174489 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34318989 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34468889 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34614889 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34759489 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.34905689 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.35051689 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
0.35196989 [0.17770659, 0.31687774, 0.18854838, -0.60433143, -0.20135752, -0.75345554, 0.1629215] 
